framework,scenario,concurrency,repetition,requests,success,error_rate,elapsed_s_est,requests_per_s,output_tokens_per_s,total_tokens_per_s,latency_p50_ms,latency_p95_ms,latency_p99_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,output_tokens_mean,json_valid_rate
lmdeploy_tp2,long_context_8192_256,1,3,24,24,0.0,146.79665213404223,0.16349146694493577,41.86062768235959,1381.121415595169,5630.69745991379,5638.237127917819,5641.468339851126,1224.2040836717933,1229.8511061817408,1230.4625525465235,256.0416666666667,
lmdeploy_tp2,long_context_8192_256,2,1,24,24,0.0,83.77313816221431,0.2864880142549697,73.34093164927225,2420.1433114206384,6564.041456906125,6588.377830851823,6590.988720981404,1234.587810235098,1681.5292418003082,1682.8110615117475,256,
lmdeploy_tp2,long_context_8192_256,2,2,24,24,0.0,83.66199411684647,0.2868686104526796,73.42641141711711,2423.3464925165486,6565.526087069884,6596.508208755404,6602.600587862544,1232.4173625092953,1711.6100311512128,1719.7474019275978,255.95833333333334,
lmdeploy_tp2,long_context_8192_256,2,3,24,24,0.0,83.1616349928081,0.28859461459692975,73.90427088803042,2437.963130685605,6544.979265425354,6563.9788968721405,6564.555395403877,1230.5341055616736,1729.380492027849,1733.6298416182399,256.0833333333333,
lmdeploy_tp2,long_context_8192_256,4,1,24,24,0.0,53.591759871225804,0.44783004061947124,114.68180956863625,3783.137566058112,8296.16593127139,9731.714371265842,9835.871622255072,1457.3550084605813,2784.586229268461,3023.7769939610735,256.0833333333333,
lmdeploy_tp2,long_context_8192_256,4,2,24,24,0.0,51.52277218922973,0.4658134448172596,119.22883297968441,3934.9978928808687,7476.860994240269,9175.062718591651,9261.15563353058,1379.6982588246465,2389.3256141571323,2921.107562403194,255.95833333333334,
lmdeploy_tp2,long_context_8192_256,4,3,24,24,0.0,53.219464579131454,0.4509628232789651,115.42769264177844,3809.546029884331,7880.217466503382,9266.90253582783,9368.007780527696,1358.0408985726535,2970.366833102888,3086.5522429766133,255.95833333333334,
lmdeploy_tp2,prefix_cache_4096_256,1,1,96,96,0.0,461.03042074432597,0.20822920935457923,53.343551517262156,906.4586222429733,4399.631076026708,6920.341619173996,7493.973544938488,38.55276666581631,40.851907106116414,125.67262798547745,256.1770833333333,
lmdeploy_tp2,prefix_cache_4096_256,1,2,96,96,0.0,446.34279899764806,0.21508132362746119,55.0921848749924,936.2803677767009,4416.100732516497,4561.512278974988,7002.165237162262,38.0603049416095,39.898511953651905,40.138869755901396,256.1458333333333,
lmdeploy_tp2,prefix_cache_4096_256,1,3,96,96,0.0,446.7315881671384,0.21489413899265825,55.06214615563966,935.4834336085605,4398.387488909066,4756.185871898197,6881.403270107693,37.95203869231045,39.95908971410245,41.877006785944104,256.2291666666667,
lmdeploy_tp2,prefix_cache_4096_256,8,1,96,96,0.0,58.7708233888261,1.6334635872781078,418.59205948571594,7110.892376564123,4430.766590172425,5109.957127715461,5241.867033881135,96.67625487782061,806.7483702907339,1008.9697692776099,256.2604166666667,
lmdeploy_tp2,prefix_cache_4096_256,8,2,96,96,0.0,58.31362628284842,1.6462704537418922,421.80535781968047,7166.575406800213,4360.922247869894,5001.409483840689,5119.834719342179,79.95850057341158,791.6582521283999,977.929201116785,256.21875,
