framework,scenario,concurrency,repetition,requests,success,error_rate,elapsed_s_est,requests_per_s,output_tokens_per_s,total_tokens_per_s,latency_p50_ms,latency_p95_ms,latency_p99_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,output_tokens_mean,json_valid_rate
vllm_tp2,chat_512_256,16,2,128,128,0.0,36.19701543310657,3.536203150133987,905.2680064343007,2715.804019302902,4480.050599202514,4546.497437520884,4563.11795019079,86.89292054623365,131.42396071925756,150.7262397231534,256,
vllm_tp2,chat_512_256,16,3,128,128,0.0,36.23641165904701,3.532358590148722,904.2837990780729,2712.8513972342184,4491.894830483943,4553.119113412686,4581.668670391664,92.31601841747761,140.7326090848073,156.57291539479047,256,
vllm_tp2,chat_512_256,32,1,128,128,0.0,20.915790195111185,6.11977834956092,1566.4720144141718,4699.798529389363,5161.293155513704,5290.100888465531,5318.951599630527,176.5537317842245,268.48131041042507,290.92778685037047,255.96875,
vllm_tp2,chat_512_256,32,2,128,128,0.0,20.808285923674703,6.151395673315289,1574.6131190326207,4724.127703770048,5122.700716601685,5234.468716522679,5265.651934402995,164.28066999651492,258.81673539988697,289.5881754532457,255.9765625,
vllm_tp2,chat_512_256,32,3,128,128,0.0,20.83654128201306,6.143054083092704,1572.573852661708,4717.817543205172,5135.7954882550985,5237.605054746382,5250.537851592526,177.8353415429592,269.6246954146772,287.92105425614864,255.9921875,
vllm_tp2,saturation_512_256,1,1,192,192,0.0,697.4066407089122,0.27530566643993015,70.47825060862212,211.43475182586639,3608.1423906143755,3619.473666488193,4309.65277446434,27.140356600284576,28.813496977090832,30.045289574190974,256,
vllm_tp2,saturation_512_256,1,2,192,192,0.0,694.4976075119339,0.27645883574437047,70.77346195055884,212.32038585167652,3611.829745583236,3618.8594316132367,3620.241565858014,27.13137911632657,28.719863737933338,29.642255967482924,256,
vllm_tp2,saturation_512_256,1,3,192,192,0.0,695.2316808169708,0.27616693153910893,70.69873447401189,212.09620342203567,3617.123012896627,3619.6924557210878,3620.977894300595,26.958237634971738,28.750162292271852,29.29666251409799,256,
vllm_tp2,saturation_512_256,2,1,192,192,0.0,363.5647519356571,0.5281040006705043,135.1946241716491,405.5838725149473,3780.937639530748,3784.9907368188724,3790.8853989839554,40.59356893412769,44.763676123693585,50.906971944496036,256,
vllm_tp2,saturation_512_256,2,2,192,192,0.0,363.6858323630877,0.5279281811789571,135.14961438181302,405.4488431454391,3782.394231064245,3788.5783209931105,3795.077495649457,40.742907440289855,46.059620892629006,52.675896543078125,256,
