framework,scenario,concurrency,repetition,requests,success,error_rate,elapsed_s_est,requests_per_s,output_tokens_per_s,total_tokens_per_s,latency_p50_ms,latency_p95_ms,latency_p99_ms,ttft_p50_ms,ttft_p95_ms,ttft_p99_ms,output_tokens_mean,json_valid_rate
sglang_tp2,chat_512_256,48,2,128,128,0.0,29.34084067400545,4.362519854906603,1117.4867265834196,3351.0968922956,9767.36020972021,9971.581036201678,10070.942619806156,285.20768973976374,471.3274563895537,563.2635375764221,256.15625,
sglang_tp2,chat_512_256,48,3,128,128,0.0,29.31455743033439,4.366431262153287,1118.3522070190106,3353.9650132414936,9715.153516968712,9963.088688021526,10027.370097436942,278.11413281597197,513.7010926147923,572.5304035888986,256.125,
sglang_tp2,chat_512_256,64,1,128,128,0.0,20.758244063239545,6.166224831447725,1578.5535568506175,4735.6606705518525,10198.463791282848,10496.269593271427,10516.453172923066,488.8245528563857,897.8638855740427,1015.716718924232,256,
sglang_tp2,chat_512_256,64,2,128,128,0.0,20.46239284519106,6.255377900736654,1601.3767425885835,4804.1302277657505,9957.67707657069,10511.537333135491,10638.226985442452,510.173023911193,839.6841724868857,893.6705721728504,256,
sglang_tp2,chat_512_256,64,3,128,128,0.0,20.648819382302463,6.198901623872273,1586.918815711302,4760.756447133906,10143.222288927063,10498.23780322913,10535.42761605233,416.4801274891943,844.1185785457488,963.7492444925015,256,
sglang_tp2,saturation_512_256,1,1,192,192,0.0,675.4335363111459,0.28426186986302243,72.77103868493374,218.31311605480124,3505.345731973648,3547.3762387642637,3650.7121084071696,29.61492631584406,31.61329769063741,32.70591948647052,256,
sglang_tp2,saturation_512_256,1,2,192,192,0.0,673.7237155470066,0.2849832885044165,72.95572185713063,218.86716557139187,3501.0652707424015,3517.1582529321313,3519.120591492392,29.504088452085853,31.472883140668273,32.18746718484908,256,
sglang_tp2,saturation_512_256,1,3,192,192,0.0,675.1377342958003,0.28438641516647684,72.80292228261807,218.40876684785422,3509.220805251971,3524.156862567179,3526.7216483596712,29.583401512354612,31.490437360480428,32.15676333755255,256,
sglang_tp2,saturation_512_256,2,1,192,192,0.0,360.1848047943786,0.5330596889272119,136.46328036536624,409.3898410960988,3744.58867800422,3754.4126593973488,3756.0297021921724,46.79690394550562,49.217036785557866,50.353666339069605,256,
sglang_tp2,saturation_512_256,2,2,192,192,0.0,359.91622528620064,0.5334574729086585,136.56511306461658,409.6953391938497,3743.13457403332,3745.8964980207384,3748.7656743684784,46.816752292215824,49.26086056511849,51.20772935915738,256,
sglang_tp2,saturation_512_256,2,3,192,192,0.0,359.90998132992536,0.5334667276815416,136.56748228647464,409.7024468594239,3742.819129023701,3746.994837373495,3748.5360599542037,46.54033086262643,49.313273397274315,50.393743268214166,256,
sglang_tp2,saturation_512_256,4,1,192,192,0.0,183.9848357946612,1.0435642653413255,267.15245192737933,801.4573557821379,3823.835029732436,3832.604259578511,3836.3541274284944,55.934058502316475,61.082205735147,62.63828565366567,256,
sglang_tp2,saturation_512_256,4,2,192,192,0.0,184.10883322218433,1.042861424081117,266.9833877046001,800.928436834132,3826.2240905314684,3832.9549537040293,3834.8836662899703,56.09389743767679,61.85133038088679,62.500511053949594,256.0104166666667,
sglang_tp2,saturation_512_256,4,3,192,192,0.0,184.180126467254,1.0424577487416173,266.86918367785404,800.6075510335621,3827.351458836347,3839.295107848011,3841.8954072520137,55.36880949512124,60.69447188638151,62.06457586027682,256,
sglang_tp2,saturation_512_256,8,1,192,192,0.0,100.6146846069023,1.9082701570862803,488.51716021408777,1465.5514806422632,4174.089171458036,4191.656391718425,4205.810613743961,69.62267379276454,84.2344573000446,88.28081127721816,256,
sglang_tp2,saturation_512_256,8,2,192,192,0.0,100.68483584700152,1.9069405872773038,488.17679034298976,1464.5303710289693,4174.640888813883,4191.292508505285,4193.9352826960385,69.80118784122169,85.47471251804382,87.43178796488792,256,
sglang_tp2,saturation_512_256,8,3,192,192,0.0,100.63632149994373,1.907859877411232,488.4121286172754,1465.2363858518263,4174.374939408153,4199.84704577364,4206.720604556613,69.11020632833242,85.66555443685502,87.450631656684,256,
sglang_tp2,saturation_512_256,16,1,192,192,0.0,54.40476551372558,3.529102610534385,903.4502682968025,2710.3508048904073,4504.005590220913,4552.408821764402,4566.132638021372,115.91147840954363,147.34081735368818,155.1374442037195,256,
sglang_tp2,saturation_512_256,16,2,192,192,0.0,54.375291207805276,3.531015572242847,903.9399864941688,2711.8199594825064,4498.1998859439045,4556.002104678191,4579.399185874499,111.58228502608836,144.27006551995873,147.9227007366717,256,
sglang_tp2,saturation_512_256,16,3,192,192,0.0,54.53373100236058,3.520756721957809,901.3137208211991,2703.9411624635977,4510.4423423763365,4560.975235351361,4585.839633229189,116.13645753823221,146.0822070017457,152.27601462509483,256,
sglang_tp2,saturation_512_256,24,1,192,192,0.0,38.87501956522465,4.938904266732566,1264.8482380182656,3793.5672225853396,4775.344705907628,5152.485519833863,5198.15997870639,145.2838433906436,512.2840827098116,540.9215934202075,256.0989583333333,
sglang_tp2,saturation_512_256,24,2,192,192,0.0,38.642530663870275,4.968618687789897,1272.949756522839,3816.8825246712663,4799.4880771730095,4871.224853070453,4890.6505650701,152.4909776635468,199.5976184494793,215.0653151422739,256.1979166666667,
sglang_tp2,saturation_512_256,24,3,192,192,0.0,38.6693061911501,4.965178300611489,1272.068336495204,3814.2396264082868,4798.963448498398,4876.067336578853,4899.939570045099,151.53342694975436,201.07663040980697,213.16120611969382,256.1979166666667,
sglang_tp2,saturation_512_256,32,1,192,192,0.0,57.263090073131025,3.352945147647388,858.3190312857768,2575.0269468812394,9478.579482063651,9607.802071026526,9649.52134677209,207.9269455280155,304.8015560721977,347.97379814088345,255.98958333333334,
sglang_tp2,saturation_512_256,32,2,192,192,0.0,57.13341085333377,3.3605555336592805,860.3022166167758,2580.9066498503275,9464.769765967503,9635.42880101595,9687.263400033116,207.77176273986697,302.0583317615091,347.9704013373703,256,
sglang_tp2,saturation_512_256,32,3,192,192,0.0,57.76755369408056,3.323665063207865,850.8236346701383,2552.540147032565,9600.197897991166,9744.4462913787,9783.766071381979,211.65589801967144,536.2935323966666,631.3378131156788,255.98958333333334,
sglang_tp2,saturation_512_256,48,1,192,192,0.0,39.88465487770736,4.813881443595344,1233.2562523310821,3697.9635514518986,9866.69606808573,10053.582540224306,10101.479542027228,331.0482269152999,533.6192811839283,585.9430605266243,256.1875,
sglang_tp2,saturation_512_256,48,2,192,192,0.0,40.44004779821262,4.747768869068599,1216.2201252930727,3647.0777862561954,10024.666666053236,10204.980365931988,10255.767982020043,383.9152625296265,556.2325411709026,601.1473544873297,256.1666666666667,
sglang_tp2,saturation_512_256,48,3,192,192,0.0,39.926091853063554,4.808885395209742,1231.4754016232948,3693.624723970683,9892.476227600127,10049.686844740063,10111.537731485441,318.2080516126007,529.3469393625855,592.3790841223672,256.0833333333333,
sglang_tp2,saturation_512_256,64,1,192,192,0.0,31.38867930090055,6.116855002385892,1565.9148806107883,4697.744641832364,10340.38949944079,10772.543999413028,10913.647277592681,534.7633515484631,1023.9158433862029,1107.2451022500172,256,
sglang_tp2,saturation_512_256,64,2,192,192,0.0,31.49284289870411,6.096623306367192,1560.7355664300012,4682.206699290004,10387.347769690678,10699.712903657928,10818.315294319764,544.6606122422963,974.6285773348062,1068.2815350359306,256,
sglang_tp2,saturation_512_256,64,3,192,192,0.0,31.40237054415047,6.1141880906747375,1565.2321512127328,4695.696453638198,10345.70676041767,10825.054468121378,11011.58238792792,524.0872926078737,975.0191372819243,1057.2801821352914,256,
sglang_tp2,saturation_512_256,80,1,192,192,0.0,31.265633828938007,6.140927801127568,1572.0775170886575,4716.232551265973,10271.504063392058,11599.421553243883,11689.729770752601,460.5949230026454,1540.780775225721,1724.02683313936,256,
sglang_tp2,saturation_512_256,80,2,192,192,0.0,31.051165828015655,6.183342714519582,1582.935734917013,4748.807204751039,10329.991086386144,11605.239522014745,11784.395428835414,576.0787560138851,1543.330388446338,1725.4256210941821,256,
sglang_tp2,saturation_512_256,80,3,192,192,0.0,31.308279891032726,6.132563036623177,1570.000018240498,4709.872292991565,10175.706737441942,11282.398892962374,11471.957475319505,496.74231745302677,1329.801003099419,1600.9033945249394,256.0104166666667,
sglang_tp2,long_context_4096_256,1,1,48,48,0.0,204.6768618072383,0.23451600525908836,60.011668595778794,1020.5892261370047,3916.9836475048214,4467.749001411721,5648.30985784065,45.71475554257631,598.4420906519517,602.0459956396371,255.89583333333334,
sglang_tp2,long_context_4096_256,1,2,48,48,0.0,206.01542745530605,0.23299225981711172,59.62174848611632,1013.9580446970059,3917.324883164838,5701.976197655313,6118.430907493458,45.87187082506716,47.905790992081165,49.54962848685682,255.89583333333334,
sglang_tp2,long_context_4096_256,1,3,48,48,0.0,204.85550865205005,0.23431149260198159,59.95933465896125,1019.6992083566778,3917.2383844852448,5467.827173415571,5583.177684741095,45.24724557995796,47.46340790297836,48.59125312883407,255.89583333333334,
sglang_tp2,long_context_4096_256,2,1,48,48,0.0,109.80480633303523,0.43713933481579303,111.86213436546637,1902.3848497709546,4378.244715742767,4388.801922369748,4389.654815667309,165.48746055923402,271.3222618913278,273.7132658995688,255.89583333333334,
sglang_tp2,long_context_4096_256,2,2,48,48,0.0,109.84653224423528,0.43697328463019397,111.81964281484734,1901.6622166601219,4379.026716807857,4392.6223184214905,4400.935391695239,166.98047798126936,268.1767938658595,270.2527245506644,255.89583333333334,
sglang_tp2,long_context_4096_256,2,3,48,48,0.0,109.78030662517995,0.43723689134778204,111.88709867551681,1902.809405636032,4377.297984901816,4388.270026491955,4478.732821918093,163.97092211991549,269.5933919399977,273.8390240818262,255.89583333333334,
sglang_tp2,long_context_4096_256,4,1,48,48,0.0,60.976003730203956,0.7871949137956313,201.43989846149458,3425.7902653684005,4785.622304538265,4899.435431347229,5076.812168047763,367.233051918447,665.7624026760459,668.0084315640852,255.89583333333334,
sglang_tp2,long_context_4096_256,4,2,48,48,0.0,60.90185971884057,0.7881532718638926,201.685138298004,3429.960939852508,4697.936638491228,4890.751214907505,4986.273067886941,367.3302310053259,658.0447445157915,662.3425035644323,255.89583333333334,
sglang_tp2,long_context_4096_256,4,3,48,48,0.0,60.84945374680683,0.7888320608386542,201.85883756835813,3432.9149587634856,4766.535694012418,4885.408394597471,4889.4965144991875,363.51438192650676,653.0019506812096,660.2829706994817,255.89583333333334,
sglang_tp2,long_context_4096_256,8,1,48,48,0.0,38.495291757397354,1.24690573336871,319.20786774238974,5426.5337516206255,5655.000930186361,6431.933643925004,6707.8847514418885,847.7325045969337,1427.7593471342698,1438.060264363885,256,
sglang_tp2,long_context_4096_256,8,2,48,48,0.0,38.592910470906645,1.2437517516639465,318.4004484259703,5412.807623241495,5748.722264310345,6250.251069222577,7028.490905794315,780.7545494288206,1435.8093823539093,1440.8342042658478,256,
sglang_tp2,long_context_4096_256,8,3,48,48,0.0,38.5719708353281,1.244426949427141,318.5732990533481,5415.746083906917,5839.61259573698,6256.558792502619,6628.4009105339655,787.560110213235,1429.1867051273584,1447.041059131734,256,
sglang_tp2,long_context_4096_256,16,1,48,48,0.0,25.218075196724385,1.9033966559920004,487.2695439339521,8283.582246877186,7162.937730550766,9495.281458715908,9882.28283281438,1594.480509404093,2911.909465189092,3009.5201204437762,256,
sglang_tp2,long_context_4096_256,16,2,48,48,0.0,25.157858269754797,1.9079525564267295,488.43585444524274,8303.409525569126,7154.343994800001,8876.328305574132,9435.948778339662,1583.9365469291806,2897.314652055502,2969.620389905758,256,
sglang_tp2,long_context_4096_256,16,3,48,48,0.0,25.177454798016697,1.906467527598584,488.0556870652375,8296.946680109038,7047.60902444832,9110.303712147288,9655.733290305361,1575.7529854308814,2886.3951362436637,3004.71665694844,256,
sglang_tp2,long_context_8192_256,1,1,24,24,0.0,146.58251238521188,0.16373030868054123,41.914959022218554,1383.132248867457,5616.271866951138,5621.251456090249,5623.000104175881,1333.8175248354673,1338.73930410482,1341.2787195155397,256,
sglang_tp2,long_context_8192_256,1,2,24,24,0.0,147.48115367535502,0.16273265703379525,41.65956020065158,1374.7044618751147,5616.959309205413,5624.250012380071,5627.138416422531,1335.5853755492717,1343.1978164473549,1345.363337439485,256,
sglang_tp2,long_context_8192_256,1,3,24,24,0.0,147.3520358176902,0.1628752522272156,41.696064570167195,1375.9090525959323,5617.012855131179,5623.11157558579,5623.6937712924555,1336.5488720592111,1340.9554013982415,1342.6736987940967,256,
sglang_tp2,long_context_8192_256,2,1,24,24,0.0,99.01041035586968,0.24239875295676114,62.05408075693085,2047.6937654463593,7943.781868554652,7959.924642555416,7965.781304598786,2265.5812269076705,2650.7009668741375,2651.4161317329854,256,
sglang_tp2,long_context_8192_256,2,2,24,24,0.0,99.01355911791325,0.24239104435604505,62.052107355147534,2047.6286460782353,7942.177657969296,7965.713737974875,7971.441503991373,2270.0096368789673,2651.1437135748565,2653.6871806532145,256,
sglang_tp2,long_context_8192_256,2,3,24,24,0.0,99.42004653811455,0.2414000077016575,61.79840197162432,2039.2567400607145,7961.36780269444,7989.213577401824,7991.622749804519,2280.138893984258,2649.8151837615296,2650.3151174401864,256,
sglang_tp2,long_context_8192_256,4,1,24,24,0.0,72.44872464099899,0.33126877138177135,84.80480547373347,2798.4343548439365,11483.669602312148,13599.741838383487,14296.844372344203,4307.397981872782,5885.872979811391,6004.717676029541,256,
